tcp-traceroute from 23.81.71.154 to 95.216.247.80
11  154.54.44.86  68.432 ms ICMP
12  154.54.27.118  68.286 ms ICMP
13  38.88.225.10  65.105 ms ICMP
14  203.181.106.237  64.917 ms ICMP
15  106.187.12.17  176.738 ms ICMP
16  27.85.227.238  168.552 ms ICMP
17  125.29.22.166  174.245 ms ICMP
18  111.87.9.122  234.995 ms ICMP
19  *
20  *
21  *
22  *
23  125.209.222.141  211.208 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 23.1.71.125
 1  23.81.71.129  0.130 ms ICMP
 2  172.241.166.188  0.358 ms ICMP
 3  173.208.113.2  1.124 ms ICMP
 4  62.115.36.54  2.589 ms ICMP
 5  62.115.140.253  109.168 ms ICMP
 6  *
 7  23.1.71.125  109.657 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 104.125.30.56
 1  23.81.71.129  0.116 ms ICMP
 2  172.241.166.189  0.379 ms ICMP
 3  173.208.113.4  1.417 ms ICMP
 4  62.115.36.64  3.764 ms ICMP
 5  104.125.30.56  88.408 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 161.170.244.214
 1  23.81.71.129  0.108 ms ICMP
 2  172.241.166.189  0.390 ms ICMP
 3  173.208.113.0  1.363 ms ICMP
 4  66.198.111.224  1.004 ms ICMP
 5  63.243.186.16  2.100 ms ICMP
 6  152.179.120.229  1.589 ms ICMP
 7  140.222.233.117  29.999 ms ICMP
 8  157.130.173.58  199.389 ms ICMP
 9  161.170.244.214  37.401 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 177.54.157.200
 1  *
 2  172.241.166.188  0.409 ms ICMP
 3  173.208.113.6  0.787 ms ICMP
 4  62.115.36.64  2.379 ms ICMP
 5  177.54.157.200  133.848 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 104.20.2.51
 1  *
 2  172.241.166.188  0.399 ms ICMP
 3  173.208.113.2  0.303 ms ICMP
 4  66.198.111.224  0.951 ms ICMP
 5  66.198.70.2  100.800 ms ICMP
 6  104.20.2.51  74.225 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 5.63.154.38
 1  23.81.71.129  0.126 ms ICMP
 2  172.241.166.189  0.743 ms ICMP
 3  173.208.113.4  0.874 ms ICMP
 4  62.115.36.64  2.807 ms ICMP
 5  62.115.116.233  118.013 ms ICMP
 6  62.115.144.69  519.565 ms ICMP
 7  *
 8  *
 9  37.140.193.247  440.137 ms ICMP
10  5.63.154.38  441.639 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 151.101.194.137
 1  *
 2  172.241.166.189  0.350 ms ICMP
 3  173.208.113.0  0.317 ms ICMP
